"gs","D","A","Ca","ID","gBBOpti"
0.706983522,1.20920186,18.09751274,1599.950195,"5-4",0.266303478394421
0.705941191,1.209702735,18.03761936,1599.932617,"5-4",0.266093529027893
0.704912592,1.210189459,18.02064917,1599.875122,"5-4",0.266029964866422
0.703677456,1.21051391,18.15861881,1599.884033,"5-4",0.266488545594238
0.332538329,1.415106154,13.31410708,399.9489746,"5-5",0.375225563588512
0.332960597,1.413626251,13.32692832,399.9978027,"5-5",0.375429487897511
0.333104593,1.412796383,13.30915629,400.004425,"5-5",0.375234097024771
0.333146396,1.412723302,13.29502473,399.992157,"5-5",0.37506192033123
0.33322144,1.412713953,13.25787352,399.9726563,"5-5",0.374596280168374
0.26930787,1.493922609,20.37518366,1600.083862,"5-5",0.269129046847422
0.269246681,1.493432302,20.24195259,1599.967407,"5-5",0.268723605476569
0.269416315,1.492864273,20.09741317,1599.817017,"5-5",0.268285047375781
0.269259032,1.492514257,19.92344796,1599.617188,"5-5",0.267752932020642
0.26909674,1.492311427,19.6131884,1599.230713,"5-5",0.266798632859653
0.896060622,1.049206096,20.72697608,400.1513977,"5-6",0.498961148884634
0.895882149,1.049428283,20.76131322,400.2001038,"5-6",0.49938943978819
0.89606254,1.049469233,20.83744088,400.2719727,"5-6",0.500410552757805
0.895975588,1.049626848,20.90958165,400.3869629,"5-6",0.501331132428322
0.896451475,1.049340102,20.90171222,400.4020996,"5-6",0.501237559322936
0.891402939,1.07484807,30.11621268,1598.558716,"5-6",0.311211839902198
0.890222977,1.074805812,30.06887,1598.483398,"5-6",0.31105187062543
0.889597762,1.074785569,30.02206749,1598.430542,"5-6",0.310891524275142
0.888732534,1.074539976,30.01297639,1598.375854,"5-6",0.310871796718716
0.887781346,1.07401591,30.00339694,1598.283569,"5-6",0.310862615003048
1.291088947,1.165998668,23.72045925,399.8259888,"5-7",0.529233329674491
1.2906653,1.166271783,23.69331729,399.8141174,"5-7",0.528845536911492
1.291237478,1.166013711,23.65938406,399.777832,"5-7",0.528436804949269
1.291463507,1.165956569,23.59579536,399.712616,"5-7",0.527626573144862
1.289855698,1.166408078,23.56551454,399.688324,"5-7",0.527188488101378
1.14825282,1.217264646,31.87114216,1600.458008,"5-7",0.312420002377698
1.146723037,1.217924321,31.8677907,1600.4646,"5-7",0.312387928718833
1.144228557,1.219033356,31.80902773,1600.434204,"5-7",0.312158409245332
1.14343339,1.219316653,31.84147932,1600.481201,"5-7",0.312255524994606
1.142802056,1.219171793,31.82865491,1600.473877,"5-7",0.31221741040703
0.3713725,1.60251011,12.95667801,399.5077209,"5-8",0.363997212091649
0.371461978,1.601862579,12.93739918,399.5072632,"5-8",0.363782860527655
0.371787904,1.600944163,12.92380026,399.5066833,"5-8",0.363647091520232
0.372255149,1.598911189,12.90284762,399.4905396,"5-8",0.363464428243378
0.372346414,1.59844883,12.9378524,399.5391846,"5-8",0.363889552188264
0.34148451,1.565959792,22.23534581,1599.049683,"5-8",0.273894684834242
0.341058577,1.565993389,22.2124108,1599.042603,"5-8",0.273823775951591
0.340848529,1.565998183,22.26362835,1599.072266,"5-8",0.273980350988856
0.340705932,1.565760866,22.32889559,1599.111572,"5-8",0.274183417702988
0.340375106,1.565969715,22.42375585,1599.240234,"5-8",0.274467226347204
0.249462214,1.30071281,12.09143098,399.8329468,"3-3",0.364229529472878
0.24955195,1.299543048,12.09735431,399.8518677,"3-3",0.364349591985768
0.24961601,1.298678407,12.09969964,399.8597717,"3-3",0.364414096574751
0.249529543,1.298458845,12.05431501,399.7949829,"3-3",0.363852417602152
0.249257154,1.298938555,12.00954282,399.7737427,"3-3",0.363251756426773
0.187702216,1.293833623,20.04037406,1599.026978,"3-3",0.271307856914638
0.187603764,1.293025901,20.03836821,1599.017212,"3-3",0.271315995368282
0.18747446,1.292880474,20.00002467,1599.021729,"3-3",0.271192134530339
0.187391104,1.292970013,19.96492048,1599.01123,"3-3",0.271075390593
0.187114389,1.293562245,19.8209784,1598.895508,"3-3",0.270595748451074
0.178732825,1.225872607,12.43919607,399.0652161,"3-4",0.3725394434832
0.178663845,1.22563949,12.41324569,399.0523987,"3-4",0.372207121478534
0.178533633,1.225413244,12.42272605,399.0548401,"3-4",0.372344361768214
0.178484707,1.225642164,12.41968891,399.0571899,"3-4",0.372291605207712
0.178217597,1.226168043,12.46613225,399.0935059,"3-4",0.372875466971021
0.159130324,1.191166319,21.61308015,1599.767578,"3-4",0.27854130070139
0.159043446,1.190867928,21.66928009,1599.814819,"3-4",0.278735966418447
0.159020223,1.190677695,21.7279844,1599.859375,"3-4",0.278936907641133
0.159024494,1.189988887,21.74616168,1599.891968,"3-4",0.279012002671136
0.158896408,1.189406258,21.73900282,1599.922363,"3-4",0.278999061776978
0.690842351,0.757288305,23.17235932,399.2196045,"3-6",0.576185143996353
0.690554565,0.757510593,23.16954217,399.2046814,"3-6",0.576113134619147
0.689849333,0.75746805,23.16431605,399.2183838,"3-6",0.576024581202401
0.690137012,0.757191194,23.1710431,399.2383118,"3-6",0.576164526400055
0.690098718,0.757208911,23.18702838,399.2520142,"3-6",0.576404364424158
0.655993267,0.737354904,31.19985591,1598.537109,"3-6",0.331291755493498
0.65681811,0.736373277,31.2805316,1598.577393,"3-6",0.331677544654436
0.656997997,0.73599339,31.3147509,1598.565552,"3-6",0.331841242346037
0.65725091,0.735996457,31.41067162,1598.64502,"3-6",0.332222235607618
0.657729061,0.735391649,31.42014687,1598.635376,"3-6",0.332300531378553
0.74414888,0.671997906,22.47495769,399.753479,"3-2",0.581120165804657
0.744123314,0.671658226,22.47866254,399.7434387,"3-2",0.581263832598198
0.74497154,0.670787951,22.507644,399.7521973,"3-2",0.581925937317297
0.745989007,0.670195492,22.53969791,399.7806091,"3-2",0.582562229227839
0.746304758,0.670410952,22.55884632,399.7902222,"3-2",0.58282745685552
0.737789065,0.676175312,34.75952525,1600.397827,"3-2",0.350164738692978
0.737257064,0.676471214,34.76028016,1600.420898,"3-2",0.350141718348206
0.736588232,0.676853857,34.77711687,1600.45813,"3-2",0.350177359955047
0.73655538,0.67680399,34.78072643,1600.417114,"3-2",0.35020016121689
0.735769742,0.677065257,34.78952929,1600.408203,"3-2",0.350216383661813
0.420460656,0.943848429,19.90676187,399.4458313,"3-5",0.49885747674879
0.420050635,0.944500814,19.91526084,399.4514465,"3-5",0.498904788985681
0.419809709,0.945127661,19.92155419,399.4569092,"3-5",0.498922609624786
0.419815069,0.945207325,19.97022147,399.4948425,"3-5",0.499602849751833
0.420040302,0.944796793,19.98922912,399.5214539,"3-5",0.499909905052179
0.358797025,0.996155414,36.28734631,1599.581177,"3-5",0.336358841453223
0.358050945,0.996948435,36.30673308,1599.597778,"3-5",0.336389778747662
0.357862277,0.997030653,36.34274333,1599.619263,"3-5",0.336514090176777
0.357996876,0.996579895,36.30384384,1599.615723,"3-5",0.336395393628493
0.357785561,0.996324452,36.26078624,1599.616455,"3-5",0.336252023581246
0.396192532,1.336491713,15.56885441,400.5638123,"3-1",0.407639024286843
0.395866176,1.337182397,15.59032327,400.5908813,"3-1",0.407868064931764
0.395730766,1.337026274,15.63780827,400.6263428,"3-1",0.408475168055304
0.395357695,1.337660882,15.63774267,400.6342468,"3-1",0.408436933309328
0.394715119,1.338904295,15.67129634,400.6699829,"3-1",0.408789111734121
0.38859304,1.319045331,21.80913239,1600.3573,"3-1",0.276591348767905
0.388336408,1.319509374,21.78972337,1600.35498,"3-1",0.276519349970739
0.388336408,1.319509374,21.78972337,1600.35498,"3-1",0.276519349970739
0.388247189,1.31963934,21.777656,1600.379883,"3-1",0.276476389725584
0.388019646,1.32020565,21.75725406,1600.344971,"3-1",0.276400714190434
0.341217505,1.283033395,16.60419868,400.2078247,"3-7",0.424368362087007
0.340907631,1.284303888,16.58224937,400.1812134,"3-7",0.424017938364755
0.340738162,1.286009401,16.5214412,400.1630859,"3-7",0.423125175184021
0.340456345,1.287281873,16.5029166,400.1615906,"3-7",0.422806865949665
0.340605319,1.286992011,16.49676014,400.1710815,"3-7",0.4227376334268
0.307751738,1.436112413,22.0556736,1599.401611,"3-7",0.275357020086108
0.307837258,1.436012137,22.06308042,1599.422241,"3-7",0.275381306229848
0.308005874,1.435360918,22.13302089,1599.437378,"3-7",0.275613602122284
0.308359927,1.433849872,22.16616756,1599.470215,"3-7",0.27574280048022
0.308521605,1.433113465,22.21460826,1599.463501,"3-7",0.275909377380955
0.289754015,1.449332062,17.45508009,400.803009,"3-6",0.425777963842594
0.289563758,1.449918489,17.44512152,400.8192139,"3-6",0.425612816292508
0.289514822,1.450174396,17.47524897,400.8423462,"3-6",0.425967182626233
0.289353477,1.450533261,17.49206501,400.869751,"3-6",0.42614571188479
0.289303781,1.450622159,17.50317762,400.9129944,"3-6",0.426257529670387
0.213364783,1.584271592,25.53490876,1600.876221,"3-6",0.283670552287021
0.213143535,1.584728715,25.5865232,1600.928955,"3-6",0.283818673551525
0.213001489,1.584897843,25.62733854,1600.950562,"3-6",0.283939979494321
0.212774124,1.585329069,25.63244149,1600.942871,"3-6",0.283948799780568
0.212618921,1.585527435,25.63605794,1600.924194,"3-6",0.283957492659837
0.414607414,1.232552248,17.76640292,398.5204468,"6-1",0.444017027329184
0.414659157,1.232207275,17.75552423,398.5151367,"6-1",0.443897467567985
0.414618899,1.231846461,17.75133401,398.5117493,"6-1",0.443867685958045
0.415046611,1.23101262,17.76100514,398.5237427,"6-1",0.444047125972916
0.415339936,1.230299118,17.76867024,398.5290833,"6-1",0.444195501469613
0.349333871,1.255337493,24.02178402,1599.198608,"6-1",0.285243434220359
0.349048253,1.255719372,24.05609466,1599.236816,"6-1",0.285347146639288
0.348588964,1.256246138,24.0282117,1599.249512,"6-1",0.285242056347682
0.348240855,1.256731198,24.01849715,1599.261475,"6-1",0.285198375101422
0.347868165,1.257196252,23.94816598,1599.293823,"6-1",0.284952613991406
0.094238938,1.458359607,10.26471798,399.6455994,"6-3",0.335070008087826
0.094276655,1.458321956,10.26872757,399.6580505,"6-3",0.335117785847323
0.094133935,1.458537896,10.29208701,399.6742249,"6-3",0.335401171946717
0.0941581,1.457810863,10.29892911,399.6830444,"6-3",0.335506936440747
0.094143344,1.457025819,10.29020759,399.6718445,"6-3",0.335424285752845
0.085147923,1.402375093,20.52698208,1599.323608,"6-3",0.271040718784108
0.085151786,1.401916441,20.53439467,1599.292725,"6-3",0.271073105868565
0.085173037,1.400945761,20.54776721,1599.248901,"6-3",0.271133382729205
0.085173037,1.400945761,20.54776721,1599.248901,"6-3",0.271133382729205
0.085017952,1.400831819,20.54455029,1599.201782,"6-3",0.271126859590292
0.283484088,1.426821218,16.30772357,399.6159363,"6-4",0.413009718252044
0.283385543,1.427074442,16.30973491,399.6060181,"6-4",0.413027852520148
0.283338429,1.427124176,16.30308841,399.5822754,"6-4",0.412953070082772
0.283374907,1.427004241,16.29297721,399.5628357,"6-4",0.4128403784439
0.283374907,1.427004241,16.29297721,399.5628357,"6-4",0.4128403784439
0.197871374,1.557108108,20.531901,1600.138916,"6-4",0.268720624765238
0.197832133,1.556987903,20.56488916,1600.139038,"6-4",0.268824115332051
0.197842367,1.557032739,20.57031509,1600.157593,"6-4",0.268839511711257
0.197677122,1.557103811,20.60548059,1600.158325,"6-4",0.268947061819301
0.197736009,1.55644847,20.58028994,1600.155518,"6-4",0.268878449620275
0.326573782,1.44691558,14.05505915,399.1997986,"6-5",0.383653374941483
0.326847192,1.446259935,14.03068881,399.1672668,"6-5",0.383386295945822
0.326933525,1.446088992,14.02961657,399.173584,"6-5",0.38337707036875
0.326933525,1.446088992,14.02961657,399.173584,"6-5",0.38337707036875
0.327019592,1.445922213,14.04358945,399.2044678,"6-5",0.383547634842467
0.240563076,1.533909117,19.22647078,1599.911499,"6-5",0.265001404078271
0.240357528,1.534588251,19.21074729,1599.941284,"6-5",0.264942558309665
0.239977036,1.53510213,19.23349622,1599.966064,"6-5",0.26500544901524
0.239764177,1.535436907,19.28743321,1600.024292,"6-5",0.265166183125185
0.239440505,1.535766537,19.26807888,1600.038696,"6-5",0.26510126066539
0.27214709,1.316551217,13.87802825,399.0866699,"6-7",0.387281549267514
0.27214709,1.316551217,13.87802825,399.0866699,"6-7",0.387281549267514
0.272309661,1.316718765,13.83346834,399.0516968,"6-7",0.386705237849923
0.272306258,1.317514995,13.82305349,399.0578308,"6-7",0.386527883098807
0.272100303,1.318492159,13.82079382,399.0505676,"6-7",0.386454953865799
0.207034707,1.506592361,24.5456279,1601.262451,"6-7",0.28190954585334
0.206989544,1.506183639,24.57445159,1601.287109,"6-7",0.282005354291797
0.207004295,1.506033161,24.58660381,1601.286255,"6-7",0.282045913405202
0.206839449,1.506399889,24.62306156,1601.31958,"6-7",0.282151705540668
0.206691541,1.506832885,24.67292121,1601.360718,"6-7",0.282297756039142
0.319117088,1.489746925,15.91350821,400.1257629,"6-6",0.404769101108469
0.318976288,1.489970726,15.8875924,400.0950623,"6-6",0.404449411015667
0.318983224,1.489631423,15.86739156,400.0630798,"6-6",0.404227560450993
0.318984326,1.48920435,15.86163611,400.0644836,"6-6",0.40417413155626
0.318930452,1.488938742,15.8505358,400.0423279,"6-6",0.404058053761753
0.197956313,1.562908692,20.20124829,1599.658691,"6-6",0.267640240369745
0.197634629,1.563953976,20.20515105,1599.734131,"6-6",0.26763526555516
0.197429611,1.564212431,20.19244396,1599.753784,"6-6",0.267591845298685
0.197256591,1.564197382,20.15971949,1599.789185,"6-6",0.267489778417856
0.19700665,1.564241771,20.13957595,1599.839355,"6-6",0.267425132286784
0.601601481,1.270190522,26.23212203,400.1208801,"6-8",0.552665525263041
0.601601481,1.270190522,26.23212203,400.1208801,"6-8",0.552665525263041
0.601523065,1.270264103,26.24262068,400.125,"6-8",0.552793931735344
0.601415481,1.270283255,26.23349618,400.1228943,"6-8",0.552673121728769
0.601415481,1.270283255,26.23349618,400.1228943,"6-8",0.552673121728769
0.579583338,1.281267402,37.54819228,1600.595337,"6-8",0.329241921267988
0.579460441,1.281522597,37.53501983,1600.591431,"6-8",0.329190158379734
0.579394914,1.281647765,37.54697196,1600.588135,"6-8",0.329225634702076
0.5792454,1.281860501,37.58072026,1600.578247,"6-8",0.329330583644824
0.579095033,1.282069645,37.59289783,1600.595947,"6-8",0.329362338967581
0.303965656,1.354437143,14.51829629,399.7731934,"1-1",0.393490893018871
0.303948596,1.354292484,14.52645064,399.7703857,"1-1",0.393604843638316
0.303954855,1.353987351,14.53456098,399.759552,"1-1",0.393729732670483
0.304036954,1.353807811,14.52779751,399.7492676,"1-1",0.393655541442774
0.304306277,1.353364228,14.49172325,399.7399902,"1-1",0.39321356007013
0.255279484,1.433929941,18.12349834,1598.718994,"1-1",0.262927964867064
0.255177129,1.434082743,18.11475944,1598.70166,"1-1",0.262898718038203
0.255177129,1.434082743,18.11475944,1598.70166,"1-1",0.262898718038203
0.254983029,1.434907736,18.11467173,1598.680176,"1-1",0.26288787521206
0.254797637,1.435684333,18.11587789,1598.688354,"1-1",0.2628807485563
0.427074419,1.467590326,18.4210343,399.930603,"1-2",0.437489601147327
0.427074419,1.467590326,18.4210343,399.930603,"1-2",0.437489601147327
0.426988563,1.467467615,18.41498876,399.9031372,"1-2",0.437435974055908
0.427032927,1.467197159,18.37898456,399.8622742,"1-2",0.437020428489461
0.427052696,1.466938082,18.35174091,399.8362427,"1-2",0.436706002771648
0.310022824,1.551344412,23.41407493,1599.437256,"1-2",0.277740700308473
0.309902303,1.550885713,23.46559701,1599.453613,"1-2",0.277906541667016
0.309868418,1.55047635,23.4449043,1599.445557,"1-2",0.277849387207243
0.309893717,1.549779778,23.46791384,1599.478271,"1-2",0.27793010416348
0.309703583,1.549578097,23.43301386,1599.459229,"1-2",0.277826201601721
0.537666394,1.311717579,23.510741,399.8787537,"1-5",0.513352080850464
0.537666394,1.311717579,23.510741,399.8787537,"1-5",0.513352080850464
0.537859175,1.311374166,23.49733502,399.8755798,"1-5",0.513206887022463
0.537960421,1.311341669,23.49284966,399.8607178,"1-5",0.513162208279273
0.537892186,1.311535305,23.46132401,399.8360901,"1-5",0.512752298804252
0.497872815,1.386482047,30.92255415,1601.181396,"1-5",0.304589385153813
0.497859269,1.386627167,30.93130044,1601.190186,"1-5",0.304613335507767
0.497902516,1.386726885,30.92949872,1601.190918,"1-5",0.30460504925056
0.497630349,1.387211147,30.94213286,1601.119019,"1-5",0.304638119566902
0.497550573,1.387558092,30.90358833,1601.110107,"1-5",0.304506432379202
0.492856517,1.377747541,21.98673035,398.9949341,"1-7",0.489159924202171
0.492849047,1.377630745,21.95783176,398.9698181,"1-7",0.48881300323702
0.493188202,1.377004733,21.93961488,398.9553528,"1-7",0.488632472232393
0.493603625,1.376324116,21.94033358,398.973999,"1-7",0.488676797126895
0.493520456,1.376215293,21.93513253,398.9595032,"1-7",0.488627644473564
0.463231366,1.388232391,32.39019414,1600.890015,"1-7",0.309273887440469
0.463164871,1.388357603,32.44187487,1600.936035,"1-7",0.309433502338491
0.463089729,1.388343984,32.49026731,1600.978638,"1-7",0.309586358708943
0.463022686,1.388310079,32.53254774,1601.025391,"1-7",0.309719851607054
0.462981217,1.388125439,32.54516749,1601.030884,"1-7",0.309764766661175
0.187524221,1.841967581,13.74443283,398.88797,"1-6",0.366275031679952
0.187517435,1.841546113,13.72324501,398.8633423,"1-6",0.366048946371761
0.187576227,1.840663146,13.74605291,398.8762512,"1-6",0.366336221378794
0.18758936,1.839677617,13.7658724,398.9073486,"1-6",0.366584177423194
0.187676339,1.838783926,13.77007791,398.9243164,"1-6",0.366652349585785
0.114031679,1.90599396,21.93480438,1601.691162,"1-6",0.268588424803583
0.113993476,1.906541378,21.92025993,1601.675049,"1-6",0.26854118804646
0.113993476,1.906541378,21.92025993,1601.675049,"1-6",0.26854118804646
0.113986439,1.906348237,21.92924574,1601.719727,"1-6",0.268567427348893
0.1140341,1.906168269,21.89898152,1601.742676,"1-6",0.268481206148745
0.386452202,1.522149967,16.79183232,400.4108887,"1-4",0.414094365379931
0.386372665,1.522510458,16.77941864,400.3986816,"1-4",0.413929636875296
0.386124977,1.523123895,16.7723509,400.3922424,"1-4",0.413816632997901
0.386160136,1.52313588,16.79171437,400.4214783,"1-4",0.414041524700196
0.386369034,1.522587568,16.79883046,400.4281006,"1-4",0.414152024193326
0.315934153,1.579438773,21.21814587,1600.207886,"1-4",0.270522152545463
0.315895363,1.57931152,21.28124445,1600.22937,"1-4",0.270716901890416
0.315729704,1.579489774,21.31052424,1600.25354,"1-4",0.27080337509588
0.31556321,1.579707352,21.28303847,1600.240967,"1-4",0.270716413436569
0.315675669,1.579300077,21.30842989,1600.298096,"1-4",0.270797770263909
