"Date","gs","D","A","Ca","Ci","ID","volume"
"2013-05-16",0.278129898,1.399228831,13.06227388,400,293.8165866,"4-2",10
"2013-05-16",0.278117007,1.399453165,13.07641791,400,293.7019087,"4-2",10
"2013-05-16",0.278129898,1.399228831,13.06227388,400,293.8165866,"4-2",10
"2013-05-16",0.278129898,1.399228831,13.06227388,400,293.8165866,"4-2",10
"2013-05-16",0.278176672,1.399142133,13.12103261,400,293.4299053,"4-2",10
"2013-03-07",0.132078381,1.900835236,19.99086602,400,105.8763779,"4-4",35
"2013-03-07",0.117163826,1.891921105,11.9203941,400,201.0307495,"4-4",35
"2013-03-07",0.11694564,1.893203558,12.21711703,400,196.3829781,"4-4",35
"2013-03-07",0.116928505,1.893664379,12.3200611,400,194.8848846,"4-4",35
"2013-03-07",0.117042889,1.892823073,12.0592251,400,198.8058952,"4-4",35
"2013-03-22",0.164568459,1.464785642,10.11200976,400,275.1588862,"4-4",35
"2013-03-22",0.164568459,1.464785642,10.11200976,400,275.1588862,"4-4",35
"2013-03-22",0.16456542,1.465331154,10.02134374,400,276.1933241,"4-4",35
"2013-03-22",0.164568459,1.464785642,10.11200976,400,275.1588862,"4-4",35
"2013-03-22",0.165004134,1.463662532,10.20766574,400,274.3781487,"4-4",35
"2013-04-08",0.374048258,1.152741076,17.81875377,400,284.9982259,"4-4",35
"2013-04-08",0.373967703,1.152601625,17.80161993,400,285.0683208,"4-4",35
"2013-04-08",0.373823217,1.152468349,17.81194105,400,284.9906371,"4-4",35
"2013-04-08",0.373823217,1.152468349,17.81194105,400,284.9906371,"4-4",35
"2013-04-08",0.373967703,1.152601625,17.80161993,400,285.0683208,"4-4",35
"2013-04-17",0.198349562,1.484582486,11.83718661,400,275.7305599,"4-4",35
"2013-04-17",0.198477103,1.484791171,11.80277082,400,276.1145925,"4-4",35
"2013-04-17",0.198644306,1.484160351,11.8601508,400,275.6820262,"4-4",35
"2013-04-17",0.198774969,1.484002951,11.86864563,400,275.654625,"4-4",35
"2013-04-17",0.198644306,1.484160351,11.8601508,400,275.6820262,"4-4",35
"2013-05-01",0.234752747,1.530715331,17.37442389,400,243.5313337,"4-4",35
"2013-05-01",0.233613654,1.531969587,17.38940943,400,242.8468924,"4-4",35
"2013-05-01",0.235168294,1.530466313,17.27282424,400,244.5885513,"4-4",35
"2013-05-01",0.2350814,1.530752843,17.20649128,400,245.1362711,"4-4",35
"2013-05-01",0.236463675,1.527094704,17.35719546,400,244.5955845,"4-4",35
"2013-05-16",0.283068884,1.378167951,16.24539025,400,272.379913,"4-4",35
"2013-05-16",0.282213818,1.379305486,16.14830103,400,272.7181449,"4-4",35
"2013-05-16",0.282405829,1.379553028,16.22574933,400,272.2863029,"4-4",35
"2013-05-16",0.282882257,1.378434289,16.24259834,400,272.3408737,"4-4",35
"2013-05-16",0.282882257,1.378434289,16.24259834,400,272.3408737,"4-4",35
"2013-03-07",0.16913655,1.616946641,11.88063584,400,252.7602839,"4-5",5
"2013-03-07",0.169572306,1.615419628,11.42940727,400,257.8757662,"4-5",5
"2013-03-07",0.169048226,1.617595203,11.67386272,400,255.0001803,"4-5",5
"2013-03-07",0.16909984,1.617080684,11.83320226,400,253.3230937,"4-5",5
"2013-03-07",0.169092602,1.618118441,11.52653598,400,256.5939175,"4-5",5
"2013-03-22",0.221121481,1.388311235,11.8189778,400,286.055535,"4-5",5
"2013-03-22",0.221973424,1.386775195,11.8445733,400,286.1962343,"4-5",5
"2013-03-22",0.221121481,1.388311235,11.8189778,400,286.055535,"4-5",5
"2013-03-22",0.221121481,1.388311235,11.8189778,400,286.055535,"4-5",5
"2013-03-22",0.222312619,1.386204906,11.69823825,400,287.6011266,"4-5",5
"2013-04-08",0.407606469,0.940796633,16.30600954,400,301.3563751,"4-5",5
"2013-04-08",0.40759069,0.94225778,16.294692,400,301.3720677,"4-5",5
"2013-04-08",0.407785297,0.939980144,16.32985826,400,301.2770012,"4-5",5
"2013-04-08",0.407606469,0.940796633,16.30600954,400,301.3563751,"4-5",5
"2013-04-08",0.407549787,0.941198496,16.32818875,400,301.2122429,"4-5",5
"2013-04-17",0.512760644,1.165047765,17.96030777,400,305.6575746,"4-5",5
"2013-04-17",0.512141375,1.165779806,17.95943639,400,305.5887547,"4-5",5
"2013-04-17",0.511747448,1.166308382,17.94663111,400,305.5805987,"4-5",5
"2013-04-17",0.511747448,1.166308382,17.94663111,400,305.5805987,"4-5",5
"2013-04-17",0.511747448,1.166308382,17.94663111,400,305.5805987,"4-5",5
"2013-05-01",0.283170839,1.437405296,15.93531834,400,274.4319801,"4-5",5
"2013-05-01",0.282130038,1.439004341,16.0102046,400,273.5766064,"4-5",5
"2013-05-01",0.282724578,1.438497686,16.01273688,400,273.739281,"4-5",5
"2013-05-01",0.281910254,1.439085882,16.10076383,400,272.8330756,"4-5",5
"2013-05-01",0.281811808,1.439069095,16.14964999,400,272.4409962,"4-5",5
"2013-05-16",0.204460135,1.456340146,13.41230855,400,263.0299783,"4-5",5
"2013-05-16",0.204561852,1.456301517,13.39439788,400,263.2661356,"4-5",5
"2013-05-16",0.204529753,1.455952479,13.41231475,400,263.0712328,"4-5",5
"2013-05-16",0.204561852,1.456301517,13.39439788,400,263.2661356,"4-5",5
"2013-05-16",0.204460135,1.456340146,13.41230855,400,263.0299783,"4-5",5
"2013-03-07",0.759566575,1.541422107,22.63894763,400,291.9058897,"4-6",15
"2013-03-07",0.759613831,1.540767685,22.62574168,400,291.8581322,"4-6",15
"2013-03-07",0.759861315,1.540189013,23.0146302,400,290.5398756,"4-6",15
"2013-03-07",0.759673956,1.540509043,22.77927906,400,291.3032827,"4-6",15
"2013-03-07",0.761043894,1.539020906,23.28796646,400,289.7922882,"4-6",15
"2013-03-22",0.469578483,1.067209482,17.92688982,400,300.3161608,"4-6",15
"2013-03-22",0.470804381,1.066731752,18.0168964,400,299.9974343,"4-6",15
"2013-03-22",0.47014131,1.066931542,18.01683501,400,299.9274064,"4-6",15
"2013-03-22",0.47014131,1.066931542,18.01683501,400,299.9274064,"4-6",15
"2013-03-22",0.46936936,1.067186425,17.97134562,400,300.0726263,"4-6",15
"2013-04-08",0.560410927,1.067240529,17.11600223,400,314.3778603,"4-6",15
"2013-04-08",0.559374583,1.068811127,17.01505162,400,314.6676746,"4-6",15
"2013-04-08",0.559740028,1.068285843,17.08337232,400,314.4336374,"4-6",15
"2013-04-08",0.559374583,1.068811127,17.01505162,400,314.6676746,"4-6",15
"2013-04-08",0.559740028,1.068285843,17.08337232,400,314.4336374,"4-6",15
"2013-04-17",0.572831069,1.105003938,17.93108881,400,310.0585614,"4-6",15
"2013-04-17",0.572162986,1.105679482,17.9358413,400,309.9806621,"4-6",15
"2013-04-17",0.571951667,1.106069938,17.91886031,400,310.0025632,"4-6",15
"2013-04-17",0.572048849,1.106064364,17.93411804,400,309.9832601,"4-6",15
"2013-04-17",0.571951667,1.106069938,17.91886031,400,310.0025632,"4-6",15
"2013-05-01",0.533423404,1.19094153,20.28811751,400,296.3506647,"4-6",15
"2013-05-01",0.532075751,1.189463301,19.90299177,400,298.0167861,"4-6",15
"2013-05-01",0.534629102,1.19052097,20.53106801,400,295.3720836,"4-6",15
"2013-05-01",0.533683783,1.18897914,20.63610361,400,294.8100168,"4-6",15
"2013-05-01",0.533650848,1.188747763,20.35607247,400,296.08552,"4-6",15
"2013-05-16",0.435713751,1.322955718,20.15361899,400,281.7930768,"4-6",15
"2013-05-16",0.435281383,1.323466514,20.17034976,400,281.6547843,"4-6",15
"2013-05-16",0.435713751,1.322955718,20.15361899,400,281.7930768,"4-6",15
"2013-05-16",0.435399914,1.323394753,20.14162379,400,281.8034551,"4-6",15
"2013-05-16",0.399214467,1.438412363,20.53086474,400,278.347576,"4-6",15
"2013-05-16",0.398935546,1.439201168,20.56154926,400,278.1827512,"4-6",15
"2013-05-16",0.39899394,1.439328803,20.54009669,400,278.2896318,"4-6",15
"2013-05-16",0.434927827,1.323246659,20.23018235,400,281.3385218,"4-6",15
"2013-05-16",0.399074716,1.438870253,20.55409729,400,278.2097287,"4-6",15
"2013-05-16",0.399214467,1.438412363,20.53086474,400,278.347576,"4-6",15
"2013-03-07",0.237354484,1.801463401,11.20502426,400,289.6192736,"4-7",20
"2013-03-07",0.238233645,1.801790535,11.25955406,400,289.2977769,"4-7",20
"2013-03-07",0.23701172,1.802955922,11.01776424,400,290.9662293,"4-7",20
"2013-03-07",0.237540421,1.801448652,11.29346937,400,288.9783177,"4-7",20
"2013-03-07",0.238158122,1.800968439,11.35056713,400,288.6352911,"4-7",20
"2013-03-22",0.302032628,1.331479049,12.00215238,400,307.5244704,"4-7",20
"2013-03-22",0.300856135,1.33212805,11.93522714,400,307.7544304,"4-7",20
"2013-03-22",0.30193986,1.331465289,11.98849255,400,307.6093687,"4-7",20
"2013-03-22",0.302032628,1.331479049,12.00215238,400,307.5244704,"4-7",20
"2013-03-22",0.30193986,1.331465289,11.98849255,400,307.6093687,"4-7",20
"2013-04-17",0.308449784,1.365543153,13.93324479,400,295.9954424,"4-7",20
"2013-04-17",0.308497941,1.364806821,13.94199452,400,295.9491398,"4-7",20
"2013-04-17",0.308497941,1.364806821,13.94199452,400,295.9491398,"4-7",20
"2013-04-17",0.308497941,1.364806821,13.94199452,400,295.9491398,"4-7",20
"2013-04-17",0.308893509,1.363591726,13.89550726,400,296.3415447,"4-7",20
"2013-05-01",0.553734661,1.187308611,25.75862332,400,275.539826,"4-7",20
"2013-05-01",0.559262329,1.186014696,25.52128186,400,277.3215327,"4-7",20
"2013-05-01",0.561619517,1.184670577,25.18666828,400,279.0936751,"4-7",20
"2013-05-01",0.568935448,1.180484821,25.51488403,400,278.5364386,"4-7",20
"2013-05-01",0.5715356,1.178869336,25.32644384,400,279.6684548,"4-7",20
"2013-03-07",0.504781071,1.342554162,22.61162761,400,270.2602695,"4-8",1000
"2013-03-07",0.504465347,1.342879114,22.5791416,400,270.3136676,"4-8",1000
"2013-03-07",0.505727432,1.341627972,22.66995968,400,270.1631167,"4-8",1000
"2013-03-07",0.505458146,1.341922492,22.66663723,400,270.1332017,"4-8",1000
"2013-03-07",0.505589793,1.341715682,22.67423435,400,270.099451,"4-8",1000
"2013-03-22",0.504524189,1.150733603,23.47915909,400,278.1932111,"4-8",1000
"2013-03-22",0.504524189,1.150733603,23.47915909,400,278.1932111,"4-8",1000
"2013-03-22",0.505385537,1.150125387,23.53021244,400,278.0497054,"4-8",1000
"2013-03-22",0.504311859,1.151026459,23.41971435,400,278.4433315,"4-8",1000
"2013-03-22",0.505385537,1.150125387,23.53021244,400,278.0497054,"4-8",1000
"2013-04-08",0.459256712,1.073538015,20.38556413,400,286.3793917,"4-8",1000
"2013-04-08",0.46010975,1.072219785,20.37491483,400,286.5553956,"4-8",1000
"2013-04-08",0.459256712,1.073538015,20.38556413,400,286.3793917,"4-8",1000
"2013-04-08",0.459135916,1.07371025,20.38529963,400,286.3355504,"4-8",1000
"2013-04-08",0.45945833,1.073249994,20.38911031,400,286.3899659,"4-8",1000
"2013-04-17",0.346317918,1.238937031,19.58039228,400,267.1976087,"4-8",1000
"2013-04-17",0.346204781,1.23922912,19.5777217,400,267.1962022,"4-8",1000
"2013-04-17",0.345892102,1.239630704,19.57110461,400,267.1643228,"4-8",1000
"2013-04-17",0.346204781,1.23922912,19.5777217,400,267.1962022,"4-8",1000
"2013-04-17",0.345892102,1.239630704,19.57110461,400,267.1643228,"4-8",1000
"2013-05-01",0.244884313,1.451146193,18.21119926,400,242.0019196,"4-8",1000
"2013-05-01",0.243758234,1.454867539,18.3431331,400,240.3333644,"4-8",1000
"2013-05-01",0.243688176,1.452234226,18.05617159,400,242.6471595,"4-8",1000
"2013-05-01",0.246260756,1.448761949,18.27825928,400,242.0679667,"4-8",1000
"2013-05-01",0.243915598,1.450124241,18.40694261,400,239.9214902,"4-8",1000
"2013-05-16",0.38548863,1.302058478,22.49129548,400,260.1230366,"4-8",1000
"2013-05-16",0.386078173,1.301536645,22.48013876,400,260.3386369,"4-8",1000
"2013-05-16",0.386078173,1.301536645,22.48013876,400,260.3386369,"4-8",1000
"2013-05-16",0.3864882,1.30106497,22.48949378,400,260.3982144,"4-8",1000
"2013-05-16",0.386744404,1.301010983,22.47771876,400,260.5340018,"4-8",1000
"2013-03-07",0.262414631,1.569608709,12.15852016,400,289.1164404,"5-2",25
"2013-03-07",0.261615413,1.572774903,11.98165817,400,290.0679645,"5-2",25
"2013-03-07",0.263293324,1.565524533,12.07250725,400,290.0657643,"5-2",25
"2013-03-07",0.262127215,1.570765473,12.11798813,400,289.297296,"5-2",25
"2013-03-07",0.261706882,1.572454374,11.91396021,400,290.5515309,"5-2",25
"2013-03-22",0.193404056,1.801483789,12.06004852,400,269.1778211,"5-2",25
"2013-03-22",0.193404056,1.801483789,12.06004852,400,269.1778211,"5-2",25
"2013-03-22",0.191947321,1.818097443,12.12271678,400,267.750181,"5-2",25
"2013-03-22",0.191947321,1.818097443,12.12271678,400,267.750181,"5-2",25
"2013-03-22",0.192693501,1.809633961,12.0909536,400,268.4865246,"5-2",25
"2013-04-08",0.481966574,1.021489874,18.35408926,400,299.978102,"5-2",25
"2013-04-08",0.489010038,1.017122909,18.08004041,400,302.2126451,"5-2",25
"2013-04-08",0.477500237,1.024397911,18.50114647,400,298.6546392,"5-2",25
"2013-04-08",0.476077589,1.025226511,18.37752746,400,299.0971531,"5-2",25
"2013-04-08",0.478253519,1.023881673,18.30262979,400,299.7351531,"5-2",25
"2013-04-17",0.652180362,1.082721668,22.23566969,400,300.2224532,"5-2",25
"2013-04-17",0.652313926,1.082630224,22.22423458,400,300.2629968,"5-2",25
"2013-04-17",0.65271972,1.082642456,22.25297541,400,300.1769654,"5-2",25
"2013-04-17",0.652313926,1.082630224,22.22423458,400,300.2629968,"5-2",25
"2013-04-17",0.652563564,1.082523994,22.21611251,400,300.2921712,"5-2",25
"2013-05-01",0.488677896,0.991235061,22.11842227,400,282.3727841,"5-2",25
"2013-05-01",0.48876124,0.990784118,22.10736659,400,282.4398552,"5-2",25
"2013-05-01",0.48876124,0.990784118,22.10736659,400,282.4398552,"5-2",25
"2013-05-01",0.488522194,0.990452066,22.10535322,400,282.4106386,"5-2",25
"2013-05-01",0.488522194,0.990452066,22.10535322,400,282.4106386,"5-2",25
"2013-05-16",0.355324073,1.369162952,18.66413917,400,275.135152,"5-2",25
"2013-05-16",0.355303743,1.369429427,18.76566751,400,274.5231802,"5-2",25
"2013-05-16",0.356275069,1.369313148,18.7540759,400,274.8101762,"5-2",25
"2013-05-16",0.354854022,1.370836526,18.55257896,400,275.6861376,"5-2",25
"2013-03-07",0.309748337,1.497986245,16.85662606,400,266.1600586,"5-3",10
"2013-03-07",0.310378737,1.498138883,16.79952623,400,266.7224494,"5-3",10
"2013-03-07",0.310372463,1.497463797,16.84741955,400,266.4089708,"5-3",10
"2013-03-07",0.309829643,1.49817598,16.86741072,400,266.1168797,"5-3",10
"2013-03-07",0.309985188,1.497969901,16.83172536,400,266.3976939,"5-3",10
"2013-03-22",0.160431448,1.99679487,11.87030886,400,249.7206533,"5-3",10
"2013-03-22",0.160737722,1.996301494,11.8303584,400,250.3996072,"5-3",10
"2013-03-22",0.160878965,1.996069813,11.99642754,400,248.6022418,"5-3",10
"2013-03-22",0.160572795,1.996843578,11.85584418,400,249.9945257,"5-3",10
"2013-03-22",0.160892597,1.995103694,11.89722013,400,249.7038334,"5-3",10
"2013-04-08",0.28676787,1.198145951,14.83738332,400,283.6675844,"5-3",10
"2013-04-08",0.286418937,1.198382306,14.60273239,400,285.2430314,"5-3",10
"2013-04-08",0.284842512,1.199214292,14.93976426,400,282.3794375,"5-3",10
"2013-04-08",0.283911455,1.200412953,14.93867294,400,282.1180233,"5-3",10
"2013-04-08",0.28876744,1.195141534,15.01772325,400,282.9399173,"5-3",10
"2013-04-17",0.197124497,1.33653245,13.32866532,400,261.1923658,"5-3",10
"2013-04-17",0.197452686,1.336716624,13.35337944,400,261.1076711,"5-3",10
"2013-04-17",0.197452686,1.336716624,13.35337944,400,261.1076711,"5-3",10
"2013-04-17",0.19759123,1.336785174,13.34620158,400,261.2333059,"5-3",10
"2013-04-17",0.197184717,1.336430088,13.34277697,400,261.0806609,"5-3",10
"2013-05-01",0.286443873,1.152618882,16.14421023,400,278.5839466,"5-3",10
"2013-05-01",0.290986071,1.14783886,16.19478769,400,279.596637,"5-3",10
"2013-05-01",0.288149493,1.150980387,16.29261742,400,278.0825457,"5-3",10
"2013-05-01",0.288149493,1.150980387,16.29261742,400,278.0825457,"5-3",10
"2013-05-01",0.290986071,1.14783886,16.19478769,400,279.596637,"5-3",10
"2013-05-16",0.265643317,1.366768606,16.06284064,400,267.6752997,"5-3",10
"2013-05-16",0.264023281,1.368669196,15.91846359,400,268.1952665,"5-3",10
"2013-05-16",0.264023281,1.368669196,15.91846359,400,268.1952665,"5-3",10
"2013-05-16",0.263925661,1.369059136,15.7775287,400,269.2629041,"5-3",10
"2013-05-16",0.262731365,1.3704948,15.84358259,400,268.3573195,"5-3",10
"2013-03-07",0.907318827,1.163883209,14.78372681,400,332.1454955,"5-4",15
"2013-03-07",0.907367965,1.164174369,14.76014369,400,332.2330966,"5-4",15
"2013-03-07",0.906829719,1.163919863,14.83194146,400,331.9698897,"5-4",15
"2013-03-07",0.905220636,1.164538603,14.85794778,400,331.8156096,"5-4",15
"2013-03-07",0.906416222,1.164065917,14.83773837,400,331.9356702,"5-4",15
"2013-03-22",0.593096257,1.307249094,17.34398179,400,313.809154,"5-4",15
"2013-03-22",0.592939454,1.306826609,17.50020265,400,313.1280902,"5-4",15
"2013-03-22",0.591935566,1.308920226,17.32205898,400,313.7884429,"5-4",15
"2013-03-22",0.592026635,1.308630427,17.33199986,400,313.7601448,"5-4",15
"2013-03-22",0.592026635,1.308630427,17.33199986,400,313.7601448,"5-4",15
"2013-04-08",0.591622531,1.012407509,13.2241445,400,334.2611029,"5-4",15
"2013-04-08",0.594295542,1.010683125,13.50075624,400,333.2541582,"5-4",15
"2013-04-08",0.585657156,1.015909915,13.4168736,400,333.0275886,"5-4",15
"2013-04-08",0.597835534,1.004562092,13.3624325,400,334.0701019,"5-4",15
"2013-04-08",0.592921285,1.010968025,12.98889632,400,335.3179485,"5-4",15
"2013-04-17",0.732897203,1.113653156,18.98996438,400,318.1453843,"5-4",15
"2013-04-17",0.732701905,1.113724701,18.97575942,400,318.1794177,"5-4",15
"2013-04-17",0.732720621,1.113926576,18.89728451,400,318.4082034,"5-4",15
"2013-04-17",0.732494334,1.114096726,18.92396198,400,318.3164876,"5-4",15
"2013-04-17",0.732494334,1.114096726,18.92396198,400,318.3164876,"5-4",15
"2013-05-01",0.440796248,1.049548663,14.78658501,400,313.2949284,"5-4",15
"2013-05-01",0.440731839,1.049944426,14.80321138,400,313.215021,"5-4",15
"2013-05-01",0.439944632,1.049895601,14.78941574,400,313.1539298,"5-4",15
"2013-05-01",0.439944632,1.049895601,14.78941574,400,313.1539298,"5-4",15
"2013-05-01",0.43952416,1.049914062,14.73313649,400,313.3665564,"5-4",15
"2013-05-16",0.425433301,1.216401189,18.45090256,400,289.9967387,"5-4",15
"2013-05-16",0.425433301,1.216401189,18.45090256,400,289.9967387,"5-4",15
"2013-05-16",0.425461141,1.216693524,18.46834785,400,289.9177684,"5-4",15
"2013-05-16",0.425461141,1.216693524,18.46834785,400,289.9177684,"5-4",15
"2013-05-16",0.424628612,1.217713157,18.42407701,400,290.0438321,"5-4",15
"2013-03-07",0.33322144,1.412713953,13.25787352,400,298.2727651,"5-5",20
"2013-03-07",0.333104593,1.412796383,13.30915629,400,297.9285126,"5-5",20
"2013-03-07",0.333146396,1.412723302,13.29502473,400,298.022951,"5-5",20
"2013-03-07",0.332960597,1.413626251,13.32692832,400,297.7675414,"5-5",20
"2013-03-07",0.332538329,1.415106154,13.31410708,400,297.7194675,"5-5",20
"2013-03-22",0.331984356,1.426349709,16.24761475,400,287.1251741,"5-5",20
"2013-03-22",0.331984356,1.426349709,16.24761475,400,287.1251741,"5-5",20
"2013-03-22",0.33378849,1.425742984,16.3547378,400,286.8962331,"5-5",20
"2013-03-22",0.333108437,1.425839427,16.24829079,400,287.3937886,"5-5",20
"2013-03-22",0.331899075,1.425954076,16.32996475,400,286.585519,"5-5",20
"2013-04-08",0.706921472,0.941579251,24.82289669,400,293.8230042,"5-5",20
"2013-04-08",0.70293053,0.943657319,24.81900586,400,293.5361835,"5-5",20
"2013-04-08",0.709477272,0.940457134,24.6402562,400,294.7269971,"5-5",20
"2013-04-08",0.709477272,0.940457134,24.6402562,400,294.7269971,"5-5",20
"2013-04-08",0.698314706,0.946261525,24.86025471,400,292.9901931,"5-5",20
"2013-04-17",0.686911049,1.041303171,24.655327,400,294.1871819,"5-5",20
"2013-04-17",0.687388797,1.040534368,24.6539282,400,294.2407841,"5-5",20
"2013-04-17",0.686704546,1.04157552,24.64455039,400,294.2150119,"5-5",20
"2013-04-17",0.687975281,1.039800804,24.63721772,400,294.3550067,"5-5",20
"2013-04-17",0.68608724,1.042537426,24.67279091,400,294.0682524,"5-5",20
"2013-05-01",0.413907216,1.231659129,21.80704302,400,274.8414066,"5-5",20
"2013-05-01",0.413903774,1.232784988,22.06102227,400,273.4803881,"5-5",20
"2013-05-01",0.414248187,1.230334164,21.99583904,400,273.9436618,"5-5",20
"2013-05-01",0.413903774,1.232784988,22.06102227,400,273.4803881,"5-5",20
"2013-05-01",0.413747336,1.233933812,22.06416603,400,273.4341886,"5-5",20
"2013-05-16",0.251533313,1.380957681,15.35936494,400,272.4256719,"5-5",20
"2013-05-16",0.252185478,1.380222506,15.50993243,400,271.5351923,"5-5",20
"2013-05-16",0.253370731,1.379297782,15.54734111,400,271.6884415,"5-5",20
"2013-05-16",0.251533313,1.380957681,15.35936494,400,272.4256719,"5-5",20
"2013-05-16",0.252019052,1.38038801,15.45747703,400,271.895962,"5-5",20
"2013-03-07",0.895975588,1.049626848,20.90958165,400,309.6780457,"5-6",1000
"2013-03-07",0.896451475,1.049340102,20.90171222,400,309.74459,"5-6",1000
"2013-03-07",0.89606254,1.049469233,20.83744088,400,309.8540405,"5-6",1000
"2013-03-07",0.896060622,1.049206096,20.72697608,400,310.1705425,"5-6",1000
"2013-03-07",0.895882149,1.049428283,20.76131322,400,310.0738699,"5-6",1000
"2013-03-22",0.525202571,1.410668645,23.9238535,400,276.9079982,"5-6",1000
"2013-03-22",0.525202571,1.410668645,23.9238535,400,276.9079982,"5-6",1000
"2013-03-22",0.525805982,1.409637702,24.03718334,400,276.4668184,"5-6",1000
"2013-03-22",0.525805982,1.409637702,24.03718334,400,276.4668184,"5-6",1000
"2013-03-22",0.525402913,1.411228665,23.87246579,400,277.156259,"5-6",1000
"2013-04-08",0.454643619,1.271893461,20.58798867,400,284.7052912,"5-6",1000
"2013-04-08",0.464376653,1.265595452,20.73144855,400,285.549338,"5-6",1000
"2013-04-08",0.456828499,1.270664742,20.39416779,400,286.0550939,"5-6",1000
"2013-04-08",0.459162623,1.269249035,20.77335214,400,284.5192953,"5-6",1000
"2013-04-08",0.460248144,1.268641089,20.77625569,400,284.6745053,"5-6",1000
"2013-04-17",0.390355221,1.198624289,19.5604741,400,280.5859707,"5-6",1000
"2013-04-17",0.293383938,1.292388485,17.19343936,400,267.7011036,"5-6",1000
"2013-04-17",0.390355221,1.198624289,19.5604741,400,280.5859707,"5-6",1000
"2013-04-17",0.390793542,1.197876496,19.52843898,400,280.8422105,"5-6",1000
"2013-04-17",0.294201605,1.289708143,17.21819877,400,267.7942411,"5-6",1000
"2013-04-17",0.294201605,1.289708143,17.21819877,400,267.7942411,"5-6",1000
"2013-04-17",0.294606483,1.288058458,17.21546011,400,267.9611968,"5-6",1000
"2013-04-17",0.390474105,1.198368149,19.57023416,400,280.5606088,"5-6",1000
"2013-04-17",0.293383938,1.292388485,17.19343936,400,267.7011036,"5-6",1000
"2013-04-17",0.390106015,1.198697905,19.55154061,400,280.5878482,"5-6",1000
"2013-05-01",0.403396785,1.182947814,24.16296754,400,254.7511648,"5-6",1000
"2013-05-01",0.403606327,1.182742198,24.39494009,400,253.5486699,"5-6",1000
"2013-05-01",0.403839129,1.182644409,24.28918691,400,254.1641981,"5-6",1000
"2013-05-01",0.403839129,1.182644409,24.28918691,400,254.1641981,"5-6",1000
"2013-05-16",0.33166458,1.241840128,20.92653434,400,255.7594378,"5-6",1000
"2013-05-16",0.331000844,1.24265699,20.98135106,400,255.2029644,"5-6",1000
"2013-05-16",0.332223766,1.246639094,20.71743617,400,257.2873554,"5-6",1000
"2013-05-16",0.330970012,1.248162728,20.9861201,400,255.1924591,"5-6",1000
"2013-03-07",1.2906653,1.166271783,23.69331729,400,309.6543053,"5-7",35
"2013-03-07",1.291237478,1.166013711,23.65938406,400,309.7460766,"5-7",35
"2013-03-07",1.291088947,1.165998668,23.72045925,400,309.5850577,"5-7",35
"2013-03-07",1.291463507,1.165956569,23.59579536,400,309.9019192,"5-7",35
"2013-03-07",1.289855698,1.166408078,23.56551454,400,309.9423632,"5-7",35
"2013-03-22",0.283162791,1.781155294,16.75016518,400,264.5884988,"5-7",35
"2013-03-22",0.283133948,1.780958421,16.79806117,400,264.2193795,"5-7",35
"2013-03-22",0.282934683,1.781622482,16.86316725,400,263.684139,"5-7",35
"2013-03-22",0.282934683,1.781622482,16.86316725,400,263.684139,"5-7",35
"2013-03-22",0.282934683,1.781622482,16.86316725,400,263.684139,"5-7",35
"2013-04-08",0.486343203,1.142834552,16.26748937,400,309.8260539,"5-7",35
"2013-04-08",0.502708873,1.128643683,16.47231415,400,310.5517674,"5-7",35
"2013-04-08",0.497662177,1.136898788,16.52088286,400,309.8092571,"5-7",35
"2013-04-08",0.505011482,1.128025847,16.42422621,400,310.9982428,"5-7",35
"2013-04-08",0.504197612,1.128221378,16.51473712,400,310.4889278,"5-7",35
"2013-04-17",0.27943842,1.290065295,15.44174097,400,275.9693398,"5-7",35
"2013-04-17",0.279424246,1.289724628,15.44000961,400,275.974217,"5-7",35
"2013-04-17",0.27943842,1.290065295,15.44174097,400,275.9693398,"5-7",35
"2013-04-17",0.279143179,1.290527438,15.41645396,400,276.05147,"5-7",35
"2013-04-17",0.279143179,1.290527438,15.41645396,400,276.05147,"5-7",35
"2013-05-01",0.215663042,1.39633508,17.09345548,400,236.3898619,"5-7",35
"2013-05-01",0.214858651,1.397092921,17.03554692,400,236.4111151,"5-7",35
"2013-05-01",0.21601176,1.394740137,17.32014584,400,234.4927241,"5-7",35
"2013-05-01",0.215663042,1.39633508,17.09345548,400,236.3898619,"5-7",35
"2013-05-01",0.219583125,1.389578179,16.93032788,400,240.0495627,"5-7",35
"2013-05-16",0.437151262,1.068668657,18.38286475,400,293.3890818,"5-7",35
"2013-05-16",0.44147229,1.066362797,17.95687557,400,296.3177921,"5-7",35
"2013-05-16",0.439188092,1.067649116,18.10389928,400,295.1977225,"5-7",35
"2013-05-16",0.435086947,1.070904799,18.00736785,400,295.0861179,"5-7",35
"2013-05-16",0.440853676,1.06699345,18.1584541,400,295.1642776,"5-7",35
"2013-03-07",0.371787904,1.600944163,12.92380026,400,305.0711344,"5-8",5
"2013-03-07",0.3713725,1.60251011,12.95667801,400,304.7925165,"5-8",5
"2013-03-07",0.371461978,1.601862579,12.93739918,400,304.9321262,"5-8",5
"2013-03-07",0.372255149,1.598911189,12.90284762,400,305.2692904,"5-8",5
"2013-03-07",0.372346414,1.59844883,12.9378524,400,305.1095879,"5-8",5
"2013-03-22",0.299398694,1.84662749,17.23972654,400,266.6933084,"5-8",5
"2013-03-22",0.299874037,1.846083097,17.17114734,400,267.3106248,"5-8",5
"2013-03-22",0.299837618,1.845551752,17.27727198,400,266.6009575,"5-8",5
