"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Max"
"2013-06-12 22:04:00",2676683,13.04,9.71
"2013-06-12 22:04:30",2676684,13.02,9.7
"2013-06-12 22:05:00",2676685,13.03,9.69
"2013-06-12 22:05:30",2676686,13.02,9.68
"2013-06-12 22:06:00",2676687,13.03,9.68
"2013-06-12 22:06:30",2676688,13.02,9.67
"2013-06-12 22:07:00",2676689,13.03,9.66
"2013-06-12 22:07:30",2676690,13.02,9.65
"2013-06-12 22:08:00",2676691,13.03,9.65
"2013-06-12 22:08:30",2676692,13.02,9.64
"2013-06-12 22:09:00",2676693,13.03,9.63
"2013-06-12 22:09:30",2676694,13.02,9.62
"2013-06-12 22:10:00",2676695,13.03,9.61
"2013-06-12 22:10:30",2676696,13.02,9.6
"2013-06-12 22:11:00",2676697,13.03,9.59
"2013-06-12 22:11:30",2676698,13.02,9.58
"2013-06-12 22:12:00",2676699,13.03,9.57
"2013-06-12 22:12:30",2676700,13.02,9.56
"2013-06-12 22:13:00",2676701,13.03,9.55
"2013-06-12 22:13:30",2676702,13.02,9.54
"2013-06-12 22:14:00",2676703,13.03,9.52
"2013-06-12 22:14:30",2676704,13.02,9.51
"2013-06-12 22:15:00",2676705,13.03,9.5
"2013-06-12 22:15:30",2676706,13.02,9.49
"2013-06-12 22:16:00",2676707,13.03,9.47
"2013-06-12 22:16:30",2676708,13.02,9.46
"2013-06-12 22:17:00",2676709,13.03,9.44
"2013-06-12 22:17:30",2676710,13.02,9.43
"2013-06-12 22:18:00",2676711,13.03,9.42
"2013-06-12 22:18:30",2676712,13.02,9.4
"2013-06-12 22:19:00",2676713,13.03,9.39
"2013-06-12 22:19:30",2676714,13.02,9.37
"2013-06-12 22:20:00",2676715,13.03,9.36
"2013-06-12 22:20:30",2676716,13.02,9.35
"2013-06-12 22:21:00",2676717,13.03,9.33
"2013-06-12 22:21:30",2676718,13.02,9.32
"2013-06-12 22:22:00",2676719,13.03,9.3
"2013-06-12 22:22:30",2676720,13.02,9.29
"2013-06-12 22:23:00",2676721,13.03,9.27
"2013-06-12 22:23:30",2676722,13.02,9.26
"2013-06-12 22:24:00",2676723,13.03,9.25
"2013-06-12 22:24:30",2676724,13.02,9.23
"2013-06-12 22:25:00",2676725,13.03,9.22
"2013-06-12 22:25:30",2676726,13.02,9.21
"2013-06-12 22:26:00",2676727,13.03,9.19
"2013-06-12 22:26:30",2676728,13.02,9.18
"2013-06-12 22:27:00",2676729,13.03,9.16
"2013-06-12 22:27:30",2676730,13.02,9.15
"2013-06-12 22:28:00",2676731,13.03,9.14
"2013-06-12 22:28:30",2676732,13.01,9.13
"2013-06-12 22:29:00",2676733,13.03,9.12
"2013-06-12 22:29:30",2676734,13.02,9.1
"2013-06-12 22:30:00",2676735,13.03,9.09
"2013-06-12 22:30:30",2676736,13.02,9.08
"2013-06-12 22:31:00",2676737,13.03,9.07
"2013-06-12 22:31:30",2676738,13.02,9.06
"2013-06-12 22:32:00",2676739,13.03,9.05
"2013-06-12 22:32:30",2676740,13.02,9.04
"2013-06-12 22:33:00",2676741,13.03,9.03
"2013-06-12 22:33:30",2676742,13.02,9.02
"2013-06-12 22:34:00",2676743,13.04,9
"2013-06-12 22:34:30",2676744,13.02,9
"2013-06-12 22:35:00",2676745,13.03,8.99
"2013-06-12 22:35:30",2676746,13.02,8.98
"2013-06-12 22:36:00",2676747,13.03,8.97
"2013-06-12 22:36:30",2676748,13.02,8.96
"2013-06-12 22:37:00",2676749,13.04,8.96
"2013-06-12 22:37:30",2676750,13.02,8.95
"2013-06-12 22:38:00",2676751,13.03,8.94
"2013-06-12 22:38:30",2676752,13.02,8.93
"2013-06-12 22:39:00",2676753,13.04,8.93
"2013-06-12 22:39:30",2676754,13.02,8.92
"2013-06-12 22:40:00",2676755,13.04,8.92
"2013-06-12 22:40:30",2676756,13.01,8.92
"2013-06-12 22:41:00",2676757,13.03,8.91
"2013-06-12 22:41:30",2676758,13.02,8.91
"2013-06-12 22:42:00",2676759,13.03,8.9
"2013-06-12 22:42:30",2676760,13.02,8.9
"2013-06-12 22:43:00",2676761,13.03,8.89
"2013-06-12 22:43:30",2676762,13.02,8.89
"2013-06-12 22:44:00",2676763,13.03,8.89
"2013-06-12 22:44:30",2676764,13.02,8.88
"2013-06-12 22:45:00",2676765,13.03,8.88
"2013-06-12 22:45:30",2676766,13.02,8.87
"2013-06-12 22:46:00",2676767,13.03,8.87
"2013-06-12 22:46:30",2676768,13.02,8.87
"2013-06-12 22:47:00",2676769,13.03,8.87
"2013-06-12 22:47:30",2676770,13.02,8.86
"2013-06-12 22:48:00",2676771,13.03,8.86
"2013-06-12 22:48:30",2676772,13.02,8.86
"2013-06-12 22:49:00",2676773,13.04,8.85
"2013-06-12 22:49:30",2676774,13.02,8.85
"2013-06-12 22:50:00",2676775,13.03,8.85
"2013-06-12 22:50:30",2676776,13.02,8.84
"2013-06-12 22:51:00",2676777,13.03,8.84
"2013-06-12 22:51:30",2676778,13.02,8.84
"2013-06-12 22:52:00",2676779,13.03,8.83
"2013-06-12 22:52:30",2676780,13.02,8.83
"2013-06-12 22:53:00",2676781,13.04,8.82
"2013-06-12 22:53:30",2676782,13.02,8.82
"2013-06-12 22:54:00",2676783,13.03,8.82
"2013-06-12 22:54:30",2676784,13.02,8.81
"2013-06-12 22:55:00",2676785,13.03,8.81
"2013-06-12 22:55:30",2676786,13.02,8.81
"2013-06-12 22:56:00",2676787,13.03,8.81
"2013-06-12 22:56:30",2676788,13.01,8.8
"2013-06-12 22:57:00",2676789,13.03,8.8
"2013-06-12 22:57:30",2676790,13.02,8.79
"2013-06-12 22:58:00",2676791,13.03,8.79
"2013-06-12 22:58:30",2676792,13.02,8.79
"2013-06-12 22:59:00",2676793,13.03,8.78
"2013-06-12 22:59:30",2676794,13.02,8.78
"2013-06-12 23:00:00",2676795,13.03,8.78
"2013-06-12 23:00:30",2676796,13.02,8.77
"2013-06-12 23:01:00",2676797,13.03,8.77
"2013-06-12 23:01:30",2676798,13.02,8.76
"2013-06-12 23:02:00",2676799,13.03,8.76
"2013-06-12 23:02:30",2676800,13.02,8.75
"2013-06-12 23:03:00",2676801,13.03,8.75
"2013-06-12 23:03:30",2676802,13.02,8.74
"2013-06-12 23:04:00",2676803,13.03,8.74
"2013-06-12 23:04:30",2676804,13.02,8.73
"2013-06-12 23:05:00",2676805,13.03,8.73
"2013-06-12 23:05:30",2676806,13.02,8.72
"2013-06-12 23:06:00",2676807,13.03,8.71
"2013-06-12 23:06:30",2676808,13.02,8.71
"2013-06-12 23:07:00",2676809,13.03,8.7
"2013-06-12 23:07:30",2676810,13.02,8.7
"2013-06-12 23:08:00",2676811,13.03,8.69
"2013-06-12 23:08:30",2676812,13.01,8.68
"2013-06-12 23:09:00",2676813,13.03,8.68
"2013-06-12 23:09:30",2676814,13.02,8.67
"2013-06-12 23:10:00",2676815,13.03,8.67
"2013-06-12 23:10:30",2676816,13.01,8.66
"2013-06-12 23:11:00",2676817,13.03,8.65
"2013-06-12 23:11:30",2676818,13.01,8.64
"2013-06-12 23:12:00",2676819,13.03,8.64
"2013-06-12 23:12:30",2676820,13.01,8.63
"2013-06-12 23:13:00",2676821,13.03,8.63
"2013-06-12 23:13:30",2676822,13.01,8.62
"2013-06-12 23:14:00",2676823,13.03,8.61
"2013-06-12 23:14:30",2676824,13.02,8.6
"2013-06-12 23:15:00",2676825,13.03,8.6
"2013-06-12 23:15:30",2676826,13.02,8.59
"2013-06-12 23:16:00",2676827,13.03,8.59
"2013-06-12 23:16:30",2676828,13.01,8.58
"2013-06-12 23:17:00",2676829,13.03,8.58
"2013-06-12 23:17:30",2676830,13.02,8.57
"2013-06-12 23:18:00",2676831,13.03,8.56
"2013-06-12 23:18:30",2676832,13.02,8.56
"2013-06-12 23:19:00",2676833,13.03,8.56
"2013-06-12 23:19:30",2676834,13.02,8.55
"2013-06-12 23:20:00",2676835,13.03,8.55
"2013-06-12 23:20:30",2676836,13.01,8.54
"2013-06-12 23:21:00",2676837,13.03,8.54
"2013-06-12 23:21:30",2676838,13.02,8.53
"2013-06-12 23:22:00",2676839,13.03,8.53
"2013-06-12 23:22:30",2676840,13.01,8.52
"2013-06-12 23:23:00",2676841,13.03,8.52
"2013-06-12 23:23:30",2676842,13.01,8.52
"2013-06-12 23:24:00",2676843,13.03,8.52
"2013-06-12 23:24:30",2676844,13.02,8.51
"2013-06-12 23:25:00",2676845,13.03,8.51
"2013-06-12 23:25:30",2676846,13.01,8.5
"2013-06-12 23:26:00",2676847,13.03,8.5
"2013-06-12 23:26:30",2676848,13.02,8.5
"2013-06-12 23:27:00",2676849,13.03,8.5
"2013-06-12 23:27:30",2676850,13.01,8.5
"2013-06-12 23:28:00",2676851,13.03,8.5
"2013-06-12 23:28:30",2676852,13.01,8.49
"2013-06-12 23:29:00",2676853,13.03,8.49
"2013-06-12 23:29:30",2676854,13.02,8.49
"2013-06-12 23:30:00",2676855,13.03,8.49
"2013-06-12 23:30:30",2676856,13.02,8.49
"2013-06-12 23:31:00",2676857,13.03,8.49
"2013-06-12 23:31:30",2676858,13.02,8.49
"2013-06-12 23:32:00",2676859,13.03,8.49
"2013-06-12 23:32:30",2676860,13.02,8.48
"2013-06-12 23:33:00",2676861,13.03,8.48
"2013-06-12 23:33:30",2676862,13.02,8.48
"2013-06-12 23:34:00",2676863,13.03,8.48
"2013-06-12 23:34:30",2676864,13.02,8.48
"2013-06-12 23:35:00",2676865,13.03,8.48
"2013-06-12 23:35:30",2676866,13.02,8.48
"2013-06-12 23:36:00",2676867,13.03,8.48
"2013-06-12 23:36:30",2676868,13.02,8.48
"2013-06-12 23:37:00",2676869,13.03,8.48
"2013-06-12 23:37:30",2676870,13.01,8.48
"2013-06-12 23:38:00",2676871,13.03,8.48
"2013-06-12 23:38:30",2676872,13.02,8.48
"2013-06-12 23:39:00",2676873,13.03,8.48
"2013-06-12 23:39:30",2676874,13.01,8.48
"2013-06-12 23:40:00",2676875,13.03,8.48
"2013-06-12 23:40:30",2676876,13.01,8.48
"2013-06-12 23:41:00",2676877,13.03,8.48
"2013-06-12 23:41:30",2676878,13.02,8.48
"2013-06-12 23:42:00",2676879,13.03,8.48
"2013-06-12 23:42:30",2676880,13.01,8.48
"2013-06-12 23:43:00",2676881,13.03,8.48
"2013-06-12 23:43:30",2676882,13.01,8.48
"2013-06-12 23:44:00",2676883,13.03,8.48
"2013-06-12 23:44:30",2676884,13.02,8.48
"2013-06-12 23:45:00",2676885,13.03,8.47
"2013-06-12 23:45:30",2676886,13.02,8.47
"2013-06-12 23:46:00",2676887,13.03,8.47
"2013-06-12 23:46:30",2676888,13.01,8.47
"2013-06-12 23:47:00",2676889,13.03,8.47
"2013-06-12 23:47:30",2676890,13.02,8.47
"2013-06-12 23:48:00",2676891,13.03,8.47
"2013-06-12 23:48:30",2676892,13.02,8.46
"2013-06-12 23:49:00",2676893,13.03,8.46
"2013-06-12 23:49:30",2676894,13.02,8.46
"2013-06-12 23:50:00",2676895,13.03,8.45
"2013-06-12 23:50:30",2676896,13.01,8.45
"2013-06-12 23:51:00",2676897,13.03,8.44
"2013-06-12 23:51:30",2676898,13.01,8.44
"2013-06-12 23:52:00",2676899,13.03,8.44
"2013-06-12 23:52:30",2676900,13.02,8.43
"2013-06-12 23:53:00",2676901,13.03,8.43
"2013-06-12 23:53:30",2676902,13.02,8.42
"2013-06-12 23:54:00",2676903,13.03,8.42
"2013-06-12 23:54:30",2676904,13.02,8.41
"2013-06-12 23:55:00",2676905,13.03,8.41
"2013-06-12 23:55:30",2676906,13.02,8.4
"2013-06-12 23:56:00",2676907,13.03,8.4
"2013-06-12 23:56:30",2676908,13.02,8.39
"2013-06-12 23:57:00",2676909,13.03,8.39
"2013-06-12 23:57:30",2676910,13.02,8.38
"2013-06-12 23:58:00",2676911,13.03,8.38
"2013-06-12 23:58:30",2676912,13.02,8.37
"2013-06-12 23:59:00",2676913,13.03,8.36
"2013-06-12 23:59:30",2676914,13.02,8.35
"2013-06-13 00:00:00",2676915,13.03,8.35
"2013-06-13 00:00:30",2676916,13.02,8.34
"2013-06-13 00:01:00",2676917,13.03,8.34
"2013-06-13 00:01:30",2676918,13.01,8.33
"2013-06-13 00:02:00",2676919,13.03,8.33
"2013-06-13 00:02:30",2676920,13.02,8.32
"2013-06-13 00:03:00",2676921,13.03,8.31
"2013-06-13 00:03:30",2676922,13.02,8.31
"2013-06-13 00:04:00",2676923,13.03,8.3
"2013-06-13 00:04:30",2676924,13.02,8.29
"2013-06-13 00:05:00",2676925,13.03,8.29
"2013-06-13 00:05:30",2676926,13.02,8.28
"2013-06-13 00:06:00",2676927,13.03,8.28
"2013-06-13 00:06:30",2676928,13.02,8.27
"2013-06-13 00:07:00",2676929,13.03,8.26
"2013-06-13 00:07:30",2676930,13.02,8.26
"2013-06-13 00:08:00",2676931,13.03,8.25
"2013-06-13 00:08:30",2676932,13.02,8.25
"2013-06-13 00:09:00",2676933,13.03,8.24
"2013-06-13 00:09:30",2676934,13.02,8.24
"2013-06-13 00:10:00",2676935,13.03,8.23
"2013-06-13 00:10:30",2676936,13.02,8.23
"2013-06-13 00:11:00",2676937,13.03,8.22
"2013-06-13 00:11:30",2676938,13.02,8.22
"2013-06-13 00:12:00",2676939,13.03,8.21
"2013-06-13 00:12:30",2676940,13.02,8.2
"2013-06-13 00:13:00",2676941,13.03,8.2
"2013-06-13 00:13:30",2676942,13.01,8.2
"2013-06-13 00:14:00",2676943,13.03,8.19
"2013-06-13 00:14:30",2676944,13.01,8.18
"2013-06-13 00:15:00",2676945,13.03,8.18
"2013-06-13 00:15:30",2676946,13.01,8.17
"2013-06-13 00:16:00",2676947,13.03,8.17
"2013-06-13 00:16:30",2676948,13.02,8.16
"2013-06-13 00:17:00",2676949,13.03,8.15
"2013-06-13 00:17:30",2676950,13.02,8.14
"2013-06-13 00:18:00",2676951,13.03,8.14
"2013-06-13 00:18:30",2676952,13.01,8.13
"2013-06-13 00:19:00",2676953,13.03,8.12
"2013-06-13 00:19:30",2676954,13.02,8.11
"2013-06-13 00:20:00",2676955,13.03,8.11
"2013-06-13 00:20:30",2676956,13.02,8.1
"2013-06-13 00:21:00",2676957,13.03,8.09
"2013-06-13 00:21:30",2676958,13.01,8.08
"2013-06-13 00:22:00",2676959,13.03,8.07
"2013-06-13 00:22:30",2676960,13.01,8.06
"2013-06-13 00:23:00",2676961,13.03,8.05
"2013-06-13 00:23:30",2676962,13.01,8.04
"2013-06-13 00:24:00",2676963,13.03,8.03
"2013-06-13 00:24:30",2676964,13.01,8.02
"2013-06-13 00:25:00",2676965,13.03,8.01
"2013-06-13 00:25:30",2676966,13.01,7.997
"2013-06-13 00:26:00",2676967,13.03,7.989
"2013-06-13 00:26:30",2676968,13.02,7.973
"2013-06-13 00:27:00",2676969,13.03,7.962
"2013-06-13 00:27:30",2676970,13.02,7.949
"2013-06-13 00:28:00",2676971,13.03,7.935
"2013-06-13 00:28:30",2676972,13.01,7.922
"2013-06-13 00:29:00",2676973,13.03,7.91
"2013-06-13 00:29:30",2676974,13.01,7.897
"2013-06-13 00:30:00",2676975,13.03,7.886
"2013-06-13 00:30:30",2676976,13.02,7.873
"2013-06-13 00:31:00",2676977,13.03,7.862
"2013-06-13 00:31:30",2676978,13.01,7.851
"2013-06-13 00:32:00",2676979,13.03,7.84
"2013-06-13 00:32:30",2676980,13.02,7.829
"2013-06-13 00:33:00",2676981,13.03,7.818
"2013-06-13 00:33:30",2676982,13.01,7.807
"2013-06-13 00:34:00",2676983,13.03,7.799
"2013-06-13 00:34:30",2676984,13.01,7.786
"2013-06-13 00:35:00",2676985,13.03,7.777
"2013-06-13 00:35:30",2676986,13.01,7.767
"2013-06-13 00:36:00",2676987,13.03,7.756
"2013-06-13 00:36:30",2676988,13.01,7.745
"2013-06-13 00:37:00",2676989,13.03,7.737
"2013-06-13 00:37:30",2676990,13.01,7.726
"2013-06-13 00:38:00",2676991,13.03,7.715
"2013-06-13 00:38:30",2676992,13.01,7.704
"2013-06-13 00:39:00",2676993,13.03,7.696
"2013-06-13 00:39:30",2676994,13.01,7.685
"2013-06-13 00:40:00",2676995,13.03,7.68
"2013-06-13 00:40:30",2676996,13.01,7.669
"2013-06-13 00:41:00",2676997,13.03,7.661
"2013-06-13 00:41:30",2676998,13.01,7.65
"2013-06-13 00:42:00",2676999,13.03,7.645
"2013-06-13 00:42:30",2677000,13.01,7.637
"2013-06-13 00:43:00",2677001,13.03,7.628
"2013-06-13 00:43:30",2677002,13.01,7.621
"2013-06-13 00:44:00",2677003,13.03,7.615
"2013-06-13 00:44:30",2677004,13.01,7.61
"2013-06-13 00:45:00",2677005,13.03,7.604
"2013-06-13 00:45:30",2677006,13.01,7.596
"2013-06-13 00:46:00",2677007,13.03,7.591
"2013-06-13 00:46:30",2677008,13.01,7.585
"2013-06-13 00:47:00",2677009,13.03,7.58
"2013-06-13 00:47:30",2677010,13.01,7.575
"2013-06-13 00:48:00",2677011,13.03,7.572
"2013-06-13 00:48:30",2677012,13.01,7.567
"2013-06-13 00:49:00",2677013,13.03,7.564
"2013-06-13 00:49:30",2677014,13.01,7.561
"2013-06-13 00:50:00",2677015,13.03,7.556
"2013-06-13 00:50:30",2677016,13.01,7.553
"2013-06-13 00:51:00",2677017,13.03,7.551
"2013-06-13 00:51:30",2677018,13.01,7.548
"2013-06-13 00:52:00",2677019,13.03,7.548
"2013-06-13 00:52:30",2677020,13.01,7.545
"2013-06-13 00:53:00",2677021,13.03,7.543
"2013-06-13 00:53:30",2677022,13.01,7.542
"2013-06-13 00:54:00",2677023,13.03,7.542
"2013-06-13 00:54:30",2677024,13.01,7.542
"2013-06-13 00:55:00",2677025,13.03,7.54
"2013-06-13 00:55:30",2677026,13.01,7.54
"2013-06-13 00:56:00",2677027,13.03,7.54
"2013-06-13 00:56:30",2677028,13.01,7.54
"2013-06-13 00:57:00",2677029,13.03,7.54
"2013-06-13 00:57:30",2677030,13.01,7.54
"2013-06-13 00:58:00",2677031,13.03,7.54
"2013-06-13 00:58:30",2677032,13.01,7.54
"2013-06-13 00:59:00",2677033,13.03,7.54
"2013-06-13 00:59:30",2677034,13.01,7.54
"2013-06-13 01:00:00",2677035,13.03,7.54
"2013-06-13 01:00:30",2677036,13.01,7.54
"2013-06-13 01:01:00",2677037,13.03,7.54
"2013-06-13 01:01:30",2677038,13.01,7.537
"2013-06-13 01:02:00",2677039,13.03,7.537
"2013-06-13 01:02:30",2677040,13.01,7.537
"2013-06-13 01:03:00",2677041,13.03,7.537
"2013-06-13 01:03:30",2677042,13.02,7.537
"2013-06-13 01:04:00",2677043,13.03,7.537
"2013-06-13 01:04:30",2677044,13.01,7.534
"2013-06-13 01:05:00",2677045,13.03,7.534
"2013-06-13 01:05:30",2677046,13.01,7.534
"2013-06-13 01:06:00",2677047,13.03,7.534
"2013-06-13 01:06:30",2677048,13.01,7.534
"2013-06-13 01:07:00",2677049,13.03,7.534
"2013-06-13 01:07:30",2677050,13.01,7.532
"2013-06-13 01:08:00",2677051,13.03,7.531
"2013-06-13 01:08:30",2677052,13.01,7.531
"2013-06-13 01:09:00",2677053,13.03,7.532
"2013-06-13 01:09:30",2677054,13.01,7.529
"2013-06-13 01:10:00",2677055,13.03,7.529
"2013-06-13 01:10:30",2677056,13.01,7.529
"2013-06-13 01:11:00",2677057,13.03,7.529
"2013-06-13 01:11:30",2677058,13.01,7.529
"2013-06-13 01:12:00",2677059,13.03,7.529
"2013-06-13 01:12:30",2677060,13.01,7.526
"2013-06-13 01:13:00",2677061,13.03,7.526
"2013-06-13 01:13:30",2677062,13.01,7.526
"2013-06-13 01:14:00",2677063,13.03,7.526
"2013-06-13 01:14:30",2677064,13.01,7.526
"2013-06-13 01:15:00",2677065,13.03,7.526
"2013-06-13 01:15:30",2677066,13.01,7.526
"2013-06-13 01:16:00",2677067,13.03,7.526
"2013-06-13 01:16:30",2677068,13.01,7.526
"2013-06-13 01:17:00",2677069,13.03,7.526
"2013-06-13 01:17:30",2677070,13.01,7.526
"2013-06-13 01:18:00",2677071,13.03,7.526
"2013-06-13 01:18:30",2677072,13.01,7.523
"2013-06-13 01:19:00",2677073,13.03,7.523
"2013-06-13 01:19:30",2677074,13.01,7.521
"2013-06-13 01:20:00",2677075,13.03,7.521
"2013-06-13 01:20:30",2677076,13.01,7.518
"2013-06-13 01:21:00",2677077,13.03,7.518
"2013-06-13 01:21:30",2677078,13.01,7.515
"2013-06-13 01:22:00",2677079,13.03,7.513
"2013-06-13 01:22:30",2677080,13.01,7.51
"2013-06-13 01:23:00",2677081,13.03,7.507
"2013-06-13 01:23:30",2677082,13.01,7.504
"2013-06-13 01:24:00",2677083,13.03,7.502
"2013-06-13 01:24:30",2677084,13.01,7.499
"2013-06-13 01:25:00",2677085,13.03,7.496
"2013-06-13 01:25:30",2677086,13.01,7.491
"2013-06-13 01:26:00",2677087,13.03,7.488
"2013-06-13 01:26:30",2677088,13.01,7.483
"2013-06-13 01:27:00",2677089,13.03,7.48
"2013-06-13 01:27:30",2677090,13.01,7.477
"2013-06-13 01:28:00",2677091,13.03,7.475
"2013-06-13 01:28:30",2677092,13.01,7.469
"2013-06-13 01:29:00",2677093,13.03,7.467
"2013-06-13 01:29:30",2677094,13.01,7.464
"2013-06-13 01:30:00",2677095,13.03,7.461
"2013-06-13 01:30:30",2677096,13.01,7.456
"2013-06-13 01:31:00",2677097,13.03,7.453
"2013-06-13 01:31:30",2677098,13.01,7.45
"2013-06-13 01:32:00",2677099,13.03,7.445
"2013-06-13 01:32:30",2677100,13.01,7.442
"2013-06-13 01:33:00",2677101,13.03,7.437
"2013-06-13 01:33:30",2677102,13.02,7.431
"2013-06-13 01:34:00",2677103,13.03,7.429
"2013-06-13 01:34:30",2677104,13.01,7.423
"2013-06-13 01:35:00",2677105,13.03,7.418
"2013-06-13 01:35:30",2677106,13.01,7.412
"2013-06-13 01:36:00",2677107,13.03,7.41
"2013-06-13 01:36:30",2677108,13.01,7.404
"2013-06-13 01:37:00",2677109,13.03,7.399
"2013-06-13 01:37:30",2677110,13.01,7.393
"2013-06-13 01:38:00",2677111,13.03,7.388
"2013-06-13 01:38:30",2677112,13.01,7.383
"2013-06-13 01:39:00",2677113,13.03,7.377
"2013-06-13 01:39:30",2677114,13.01,7.372
"2013-06-13 01:40:00",2677115,13.03,7.369
"2013-06-13 01:40:30",2677116,13.01,7.361
"2013-06-13 01:41:00",2677117,13.03,7.358
"2013-06-13 01:41:30",2677118,13.01,7.35
"2013-06-13 01:42:00",2677119,13.03,7.348
"2013-06-13 01:42:30",2677120,13.01,7.34
"2013-06-13 01:43:00",2677121,13.03,7.334
"2013-06-13 01:43:30",2677122,13.01,7.328
"2013-06-13 01:44:00",2677123,13.03,7.326
"2013-06-13 01:44:30",2677124,13.01,7.318
"2013-06-13 01:45:00",2677125,13.03,7.313
"2013-06-13 01:45:30",2677126,13.01,7.307
"2013-06-13 01:46:00",2677127,13.03,7.305
"2013-06-13 01:46:30",2677128,13.01,7.296
"2013-06-13 01:47:00",2677129,13.03,7.294
"2013-06-13 01:47:30",2677130,13.01,7.285
"2013-06-13 01:48:00",2677131,13.03,7.282
"2013-06-13 01:48:30",2677132,13.01,7.275
"2013-06-13 01:49:00",2677133,13.03,7.269
"2013-06-13 01:49:30",2677134,13.01,7.267
"2013-06-13 01:50:00",2677135,13.03,7.262
"2013-06-13 01:50:30",2677136,13.01,7.256
"2013-06-13 01:51:00",2677137,13.03,7.253
"2013-06-13 01:51:30",2677138,13.01,7.248
"2013-06-13 01:52:00",2677139,13.03,7.242
"2013-06-13 01:52:30",2677140,13.01,7.237
"2013-06-13 01:53:00",2677141,13.03,7.234
"2013-06-13 01:53:30",2677142,13.01,7.232
"2013-06-13 01:54:00",2677143,13.03,7.227
"2013-06-13 01:54:30",2677144,13.01,7.224
"2013-06-13 01:55:00",2677145,13.03,7.219
"2013-06-13 01:55:30",2677146,13.01,7.216
"2013-06-13 01:56:00",2677147,13.03,7.21
"2013-06-13 01:56:30",2677148,13.01,7.207
"2013-06-13 01:57:00",2677149,13.03,7.205
"2013-06-13 01:57:30",2677150,13.01,7.199
"2013-06-13 01:58:00",2677151,13.03,7.194
"2013-06-13 01:58:30",2677152,13.01,7.191
"2013-06-13 01:59:00",2677153,13.03,7.188
"2013-06-13 01:59:30",2677154,13.01,7.186
"2013-06-13 02:00:00",2677155,13.03,7.18
"2013-06-13 02:00:30",2677156,13.01,7.178
"2013-06-13 02:01:00",2677157,13.03,7.175
"2013-06-13 02:01:30",2677158,13.01,7.169
"2013-06-13 02:02:00",2677159,13.03,7.167
"2013-06-13 02:02:30",2677160,13.01,7.161
"2013-06-13 02:03:00",2677161,13.03,7.159
"2013-06-13 02:03:30",2677162,13.01,7.154
"2013-06-13 02:04:00",2677163,13.03,7.148
"2013-06-13 02:04:30",2677164,13.01,7.145
"2013-06-13 02:05:00",2677165,13.03,7.14
"2013-06-13 02:05:30",2677166,13.01,7.135
"2013-06-13 02:06:00",2677167,13.03,7.132
"2013-06-13 02:06:30",2677168,13.01,7.126
"2013-06-13 02:07:00",2677169,13.03,7.121
"2013-06-13 02:07:30",2677170,13.01,7.118
"2013-06-13 02:08:00",2677171,13.03,7.11
"2013-06-13 02:08:30",2677172,13.01,7.108
"2013-06-13 02:09:00",2677173,13.03,7.102
"2013-06-13 02:09:30",2677174,13.01,7.097
"2013-06-13 02:10:00",2677175,13.03,7.088
"2013-06-13 02:10:30",2677176,13.01,7.083
"2013-06-13 02:11:00",2677177,13.03,7.078
"2013-06-13 02:11:30",2677178,13.01,7.072
"2013-06-13 02:12:00",2677179,13.03,7.067
"2013-06-13 02:12:30",2677180,13.01,7.061
"2013-06-13 02:13:00",2677181,13.03,7.056
"2013-06-13 02:13:30",2677182,13.01,7.051
"2013-06-13 02:14:00",2677183,13.03,7.045
"2013-06-13 02:14:30",2677184,13.01,7.04
"2013-06-13 02:15:00",2677185,13.03,7.034
"2013-06-13 02:15:30",2677186,13.01,7.029
"2013-06-13 02:16:00",2677187,13.03,7.024
"2013-06-13 02:16:30",2677188,13.01,7.018
"2013-06-13 02:17:00",2677189,13.03,7.013
"2013-06-13 02:17:30",2677190,13.01,7.007
"2013-06-13 02:18:00",2677191,13.03,7.002
"2013-06-13 02:18:30",2677192,13.01,6.994
"2013-06-13 02:19:00",2677193,13.03,6.991
"2013-06-13 02:19:30",2677194,13.01,6.983
"2013-06-13 02:20:00",2677195,13.03,6.98
"2013-06-13 02:20:30",2677196,13.01,6.973
"2013-06-13 02:21:00",2677197,13.03,6.967
"2013-06-13 02:21:30",2677198,13.01,6.962
"2013-06-13 02:22:00",2677199,13.03,6.956
"2013-06-13 02:22:30",2677200,13.01,6.951
"2013-06-13 02:23:00",2677201,13.03,6.943
"2013-06-13 02:23:30",2677202,13.01,6.937
"2013-06-13 02:24:00",2677203,13.03,6.932
"2013-06-13 02:24:30",2677204,13.01,6.924
"2013-06-13 02:25:00",2677205,13.03,6.921
"2013-06-13 02:25:30",2677206,13.01,6.913
"2013-06-13 02:26:00",2677207,13.03,6.908
"2013-06-13 02:26:30",2677208,13.01,6.903
"2013-06-13 02:27:00",2677209,13.03,6.897
"2013-06-13 02:27:30",2677210,13.01,6.889
"2013-06-13 02:28:00",2677211,13.03,6.883
"2013-06-13 02:28:30",2677212,13.01,6.878
"2013-06-13 02:29:00",2677213,13.03,6.876
"2013-06-13 02:29:30",2677214,13.01,6.87
"2013-06-13 02:30:00",2677215,13.03,6.865
"2013-06-13 02:30:30",2677216,13.01,6.859
"2013-06-13 02:31:00",2677217,13.03,6.857
